timestamp,filename,word_count,tokens_used,status
2026-04-23 21:13:47,application_security_02_api_security_oauth_2.0_and_openi.txt,1123,1540,SUCCESS
2026-04-23 21:14:04,application_security_02_api_security_jwt_security.txt,875,1227,SUCCESS
2026-04-23 21:14:25,application_security_02_api_security_api_gateway_configu.txt,1000,1412,SUCCESS
2026-04-23 21:14:44,application_security_02_api_security_graphql_security.txt,1033,1353,SUCCESS
2026-04-23 21:15:04,application_security_03_devsecops_cicd_pipeline_security.txt,942,1324,SUCCESS
2026-04-23 21:15:24,application_security_03_devsecops_container_image_scanni.txt,937,1419,SUCCESS
2026-04-23 21:15:44,application_security_03_devsecops_iac_security_terraform.txt,975,1420,SUCCESS
2026-04-23 21:16:02,application_security_03_devsecops_bicep.txt,924,1297,SUCCESS
2026-04-23 21:16:19,application_security_03_devsecops_secret_management.txt,930,1260,SUCCESS
2026-04-23 21:16:39,application_security_03_devsecops_sast_and_dast_integrat.txt,1041,1407,SUCCESS
2026-04-23 21:17:04,malware_analysis_01_static_analysis_pe_file_analysis.txt,1072,1713,SUCCESS
2026-04-23 21:17:23,malware_analysis_01_static_analysis_string_analysis.txt,939,1332,SUCCESS
2026-04-23 21:17:45,malware_analysis_01_static_analysis_importexport_analysi.txt,986,1504,SUCCESS
2026-04-23 21:18:03,malware_analysis_01_static_analysis_yara_rule_writing.txt,757,1236,SUCCESS
2026-04-23 21:18:24,malware_analysis_02_dynamic_analysis_sandbox_analysis.txt,1023,1468,SUCCESS
2026-04-23 21:18:43,malware_analysis_02_dynamic_analysis_process_monitoring.txt,912,1325,SUCCESS
2026-04-23 21:19:02,malware_analysis_02_dynamic_analysis_network_traffic_ana.txt,935,1273,SUCCESS
2026-04-23 21:19:21,malware_analysis_02_dynamic_analysis_registry_changes.txt,836,1354,SUCCESS
2026-04-23 21:19:39,malware_analysis_03_reverse_engineering_ghidra_usage.txt,833,1212,SUCCESS
2026-04-23 21:19:57,malware_analysis_03_reverse_engineering_ida_pro_basics.txt,936,1309,SUCCESS
2026-04-23 21:20:19,malware_analysis_03_reverse_engineering_assembly_languag.txt,935,1491,SUCCESS
